item,weight,code
不服,1.3268157196703588e-05,cwhq
出产,1.3268157196703588e-05,cwhr
副主席,1.3268157196703588e-05,cwhs
乒乓球,1.3268157196703588e-05,cwht
台下,1.3268157196703588e-05,cwhu
氢原子,1.3268157196703588e-05,cwhv
书包,1.3268157196703588e-05,cwhw
雕,1.3268157196703588e-05,cwhx
熔,1.3268157196703588e-05,cwhy
梳,1.3268157196703588e-05,cwhz
转为,1.3268157196703588e-05,cwia
跳到,1.3268157196703588e-05,cwib
隔壁,1.3268157196703588e-05,cwic
身穿,1.3268157196703588e-05,cwid
振奋,1.3268157196703588e-05,cwie
电线,1.3268157196703588e-05,cwif
祖父,1.3268157196703588e-05,cwig
大王,1.3268157196703588e-05,cwih
眨,1.3268157196703588e-05,cwii
各方,1.3268157196703588e-05,cwij
复合,1.3268157196703588e-05,cwik
背影,1.3268157196703588e-05,cwil
逛,1.3268157196703588e-05,cwim
支队,1.3268157196703588e-05,cwin
甘心,1.3268157196703588e-05,cwio
鹅,1.3268157196703588e-05,cwip
鼻孔,1.3268157196703588e-05,cwiq
猛然,1.3268157196703588e-05,cwir
搅,1.3268157196703588e-05,cwis
突击,1.3268157196703588e-05,cwit
因地制宜,1.3268157196703588e-05,cwiu
最先,1.3268157196703588e-05,cwiv
传导,1.3268157196703588e-05,cwiw
花纹,1.3268157196703588e-05,cwix
委员长,1.3268157196703588e-05,cwiy
量子力学,1.3268157196703588e-05,cwiz
越发,1.3268157196703588e-05,cwja
抚,1.3268157196703588e-05,cwjb
搂,1.3268157196703588e-05,cwjc
寨,1.3268157196703588e-05,cwjd
餐厅,1.3268157196703588e-05,cwje
下车,1.3268157196703588e-05,cwjf
屏,1.3268157196703588e-05,cwjg
下属,1.3268157196703588e-05,cwjh
时光,1.3268157196703588e-05,cwji
历,1.3268157196703588e-05,cwjj
保管,1.3268157196703588e-05,cwjk
挽,1.3268157196703588e-05,cwjl
乌云,1.3268157196703588e-05,cwjm
有序,1.3268157196703588e-05,cwjn
遗址,1.3268157196703588e-05,cwjo
共产党人,1.3268157196703588e-05,cwjp
转过身,1.3268157196703588e-05,cwjq
小资产阶级,1.3268157196703588e-05,cwjr
笑脸,1.3268157196703588e-05,cwjs
跃,1.3268157196703588e-05,cwjt
观赏,1.3268157196703588e-05,cwju
水蒸气,1.3268157196703588e-05,cwjv
冒出,1.3268157196703588e-05,cwjw
诗意,1.3268157196703588e-05,cwjx
有道理,1.3268157196703588e-05,cwjy
样本,1.3268157196703588e-05,cwjz
多样性,1.3268157196703588e-05,cwka
不可分割,1.3268157196703588e-05,cwkb
公安局,1.3268157196703588e-05,cwkc
后人,1.3268157196703588e-05,cwkd
迹,1.3268157196703588e-05,cwke
革命家,1.3268157196703588e-05,cwkf
攀,1.3268157196703588e-05,cwkg
争吵,1.3268157196703588e-05,cwkh
菩萨,1.3268157196703588e-05,cwki
土耳其,1.3268157196703588e-05,cwkj
近年,1.3268157196703588e-05,cwkk
乡亲们,1.3268157196703588e-05,cwkl
军警,1.3268157196703588e-05,cwkm
毫克,1.3268157196703588e-05,cwkn
奥地利,1.3268157196703588e-05,cwko
辫子,1.3268157196703588e-05,cwkp
精彩,1.3268157196703588e-05,cwkq
美观,1.3268157196703588e-05,cwkr
翅,1.3268157196703588e-05,cwks
跳出,1.3268157196703588e-05,cwkt
凭着,1.3268157196703588e-05,cwku
甘肃,1.3268157196703588e-05,cwkv
文化教育,1.3268157196703588e-05,cwkw
逻辑思维,1.3268157196703588e-05,cwkx
失踪,1.3268157196703588e-05,cwky
测试,1.3268157196703588e-05,cwkz
授,1.3268157196703588e-05,cwla
请示,1.3268157196703588e-05,cwlb
寺院,1.3268157196703588e-05,cwlc
细长,1.3268157196703588e-05,cwld
遗传学,1.3268157196703588e-05,cwle
倾向性,1.3268157196703588e-05,cwlf
皱纹,1.3268157196703588e-05,cwlg
天主教,1.3268157196703588e-05,cwlh
世俗,1.3268157196703588e-05,cwli
憋,1.3268157196703588e-05,cwlj
同步,1.3268157196703588e-05,cwlk
料到,1.3268157196703588e-05,cwll
滩,1.3268157196703588e-05,cwlm
民歌,1.3268157196703588e-05,cwln
牛奶,1.3268157196703588e-05,cwlo
大山,1.3268157196703588e-05,cwlp
作好,1.3268157196703588e-05,cwlq
全厂,1.3268157196703588e-05,cwlr
脆,1.3268157196703588e-05,cwls
唯物辩证法,1.3268157196703588e-05,cwlt
栏,1.3268157196703588e-05,cwlu
虚伪,1.3268157196703588e-05,cwlv
偏离,1.3268157196703588e-05,cwlw
发芽,1.3268157196703588e-05,cwlx
风力,1.3268157196703588e-05,cwly
强盗,1.3268157196703588e-05,cwlz
纱,1.3268157196703588e-05,cwma
选择性,1.3268157196703588e-05,cwmb
之于,1.3268157196703588e-05,cwmc
飞去,1.3268157196703588e-05,cwmd
详,1.3268157196703588e-05,cwme
老太婆,1.3268157196703588e-05,cwmf
政治制度,1.3268157196703588e-05,cwmg
欢呼,1.3268157196703588e-05,cwmh
责备,1.3268157196703588e-05,cwmi
献给,1.3268157196703588e-05,cwmj
增殖,1.3268157196703588e-05,cwmk
变态,1.3268157196703588e-05,cwml
肥皂,1.3268157196703588e-05,cwmm
水肿,1.3268157196703588e-05,cwmn
昔日,1.3268157196703588e-05,cwmo
胆,1.3268157196703588e-05,cwmp
胸膛,1.3268157196703588e-05,cwmq
小河,1.3268157196703588e-05,cwmr
张作霖,1.3268157196703588e-05,cwms
桃,1.3268157196703588e-05,cwmt
勤奋,1.3268157196703588e-05,cwmu
石子,1.3268157196703588e-05,cwmv
诸葛亮,1.3268157196703588e-05,cwmw
集资,1.3268157196703588e-05,cwmx
葡萄糖,1.3268157196703588e-05,cwmy
衰落,1.3268157196703588e-05,cwmz
滤,1.3268157196703588e-05,cwna
租界,1.3268157196703588e-05,cwnb
开除,1.3268157196703588e-05,cwnc
狭隘,1.3268157196703588e-05,cwnd
跟随,1.3268157196703588e-05,cwne
顶端,1.3268157196703588e-05,cwnf
去过,1.3268157196703588e-05,cwng
提示,1.3268157196703588e-05,cwnh
驱,1.3268157196703588e-05,cwni
恐,1.3268157196703588e-05,cwnj
侦查,1.3268157196703588e-05,cwnk
长征,1.3268157196703588e-05,cwnl
双重,1.3268157196703588e-05,cwnm
抽烟,1.3268157196703588e-05,cwnn
咀嚼,1.3268157196703588e-05,cwno
倚,1.3268157196703588e-05,cwnp
水文,1.3268157196703588e-05,cwnq
未免,1.3268157196703588e-05,cwnr
茫然,1.3268157196703588e-05,cwns
雇,1.3268157196703588e-05,cwnt
海关,1.3268157196703588e-05,cwnu
越冬,1.3268157196703588e-05,cwnv
荷,1.3268157196703588e-05,cwnw
岸上,1.3268157196703588e-05,cwnx
联营,1.3268157196703588e-05,cwny
动静,1.3268157196703588e-05,cwnz
大字,1.3268157196703588e-05,cwoa
刻画,1.3268157196703588e-05,cwob
瑞典,1.3268157196703588e-05,cwoc
臣,1.3268157196703588e-05,cwod
陶,1.3268157196703588e-05,cwoe
侧重,1.3268157196703588e-05,cwof
说起来,1.3268157196703588e-05,cwog
示范,1.3268157196703588e-05,cwoh
打败,1.3268157196703588e-05,cwoi
玩笑,1.3268157196703588e-05,cwoj
奥秘,1.3268157196703588e-05,cwok
领会,1.3268157196703588e-05,cwol
成千上万,1.3268157196703588e-05,cwom
烫,1.3268157196703588e-05,cwon
教养,1.3268157196703588e-05,cwoo
阴阳,1.3268157196703588e-05,cwop
均衡,1.3268157196703588e-05,cwoq
书房,1.3268157196703588e-05,cwor
婚礼,1.3268157196703588e-05,cwos
右派,1.3268157196703588e-05,cwot
寄主,1.3268157196703588e-05,cwou
贫穷,1.3268157196703588e-05,cwov
橡皮,1.3268157196703588e-05,cwow
烟囱,1.3268157196703588e-05,cwox
熄灭,1.3268157196703588e-05,cwoy
筐,1.3268157196703588e-05,cwoz
嚼,1.3268157196703588e-05,cwpa
黄土,1.3268157196703588e-05,cwpb
学徒,1.3268157196703588e-05,cwpc
损耗,1.3268157196703588e-05,cwpd
嘴角,1.3268157196703588e-05,cwpe
棚,1.3268157196703588e-05,cwpf
乘机,1.3268157196703588e-05,cwpg
津,1.3268157196703588e-05,cwph
经济制度,1.3268157196703588e-05,cwpi
呗,1.3268157196703588e-05,cwpj
高地,1.3268157196703588e-05,cwpk
停下,1.3268157196703588e-05,cwpl
捡,1.3268157196703588e-05,cwpm
回避,1.3268157196703588e-05,cwpn
各界,1.3268157196703588e-05,cwpo
笔记,1.3268157196703588e-05,cwpp
并没,1.3268157196703588e-05,cwpq
内蒙古,1.3268157196703588e-05,cwpr
概率,1.3268157196703588e-05,cwps
同化,1.3268157196703588e-05,cwpt
山林,1.3268157196703588e-05,cwpu
蒸,1.3268157196703588e-05,cwpv
步子,1.3268157196703588e-05,cwpw
繁重,1.3268157196703588e-05,cwpx
徒,1.3268157196703588e-05,cwpy
卓越,1.3268157196703588e-05,cwpz
可贵,1.3268157196703588e-05,cwqa
春风,1.3268157196703588e-05,cwqb
说罢,1.3268157196703588e-05,cwqc
无效,1.3268157196703588e-05,cwqd
算出,1.3268157196703588e-05,cwqe
进化论,1.3268157196703588e-05,cwqf
没事,1.3268157196703588e-05,cwqg
探测器,1.3268157196703588e-05,cwqh
葬,1.3268157196703588e-05,cwqi
女婿,1.3268157196703588e-05,cwqj
打架,1.3268157196703588e-05,cwqk
用处,1.3268157196703588e-05,cwql
怪物,1.3268157196703588e-05,cwqm
发抖,1.3268157196703588e-05,cwqn
燃,1.3268157196703588e-05,cwqo
手榴弹,1.3268157196703588e-05,cwqp
泄,1.3268157196703588e-05,cwqq
适应性,1.3268157196703588e-05,cwqr
诚实,1.3268157196703588e-05,cwqs
马车,1.3268157196703588e-05,cwqt
趋,1.3268157196703588e-05,cwqu
体外,1.3268157196703588e-05,cwqv
萨满,1.3268157196703588e-05,cwqw
群众性,1.3268157196703588e-05,cwqx
倒霉,1.3268157196703588e-05,cwqy
汽油,1.3268157196703588e-05,cwqz
辣椒,1.3268157196703588e-05,cwra
自觉性,1.3268157196703588e-05,cwrb
浆,1.3268157196703588e-05,cwrc
瓦解,1.3268157196703588e-05,cwrd
泥沙,1.3268157196703588e-05,cwre
每种,1.3268157196703588e-05,cwrf
饼,1.3268157196703588e-05,cwrg
音调,1.3268157196703588e-05,cwrh
树下,1.3268157196703588e-05,cwri
南朝鲜,1.3268157196703588e-05,cwrj
重叠,1.3268157196703588e-05,cwrk
热水,1.3268157196703588e-05,cwrl
纳税,1.3268157196703588e-05,cwrm
精华,1.3268157196703588e-05,cwrn
成语,1.3268157196703588e-05,cwro
螺旋,1.3268157196703588e-05,cwrp
扰动,1.3268157196703588e-05,cwrq
僧侣,1.3268157196703588e-05,cwrr
径流,1.3268157196703588e-05,cwrs
免得,1.3268157196703588e-05,cwrt
管道,1.3268157196703588e-05,cwru
定型,1.3268157196703588e-05,cwrv
叫喊,1.3268157196703588e-05,cwrw
纵队,1.3268157196703588e-05,cwrx
优惠,1.3268157196703588e-05,cwry
敌军,1.3268157196703588e-05,cwrz
出动,1.3268157196703588e-05,cwsa
褐色,1.3268157196703588e-05,cwsb
陶冶,1.3268157196703588e-05,cwsc
常年,1.3268157196703588e-05,cwsd
笔者,1.3268157196703588e-05,cwse
洞口,1.3268157196703588e-05,cwsf
猪肉,1.3268157196703588e-05,cwsg
迎面,1.3268157196703588e-05,cwsh
定为,1.3268157196703588e-05,cwsi
举例,1.3268157196703588e-05,cwsj
民主政治,1.3268157196703588e-05,cwsk
逃跑,1.3268157196703588e-05,cwsl
鹰,1.3268157196703588e-05,cwsm
炎热,1.3268157196703588e-05,cwsn
坦白,1.3268157196703588e-05,cwso
蛮,1.3268157196703588e-05,cwsp
小球,1.3268157196703588e-05,cwsq
享,1.3268157196703588e-05,cwsr
加之,1.3268157196703588e-05,cwss
看书,1.3268157196703588e-05,cwst
再不,1.3268157196703588e-05,cwsu
蹬,1.3268157196703588e-05,cwsv
光电,1.3268157196703588e-05,cwsw
直立,1.3268157196703588e-05,cwsx
东海,1.3268157196703588e-05,cwsy
白白,1.3268157196703588e-05,cwsz
揭发,1.3268157196703588e-05,cwta
生物体,1.3268157196703588e-05,cwtb
选取,1.3268157196703588e-05,cwtc
没落,1.3268157196703588e-05,cwtd
降到,1.3268157196703588e-05,cwte
以色列,1.3268157196703588e-05,cwtf
蔓延,1.3268157196703588e-05,cwtg
其后,1.3268157196703588e-05,cwth
啄木鸟,1.3268157196703588e-05,cwti
蜜,1.3268157196703588e-05,cwtj
稻田,1.3268157196703588e-05,cwtk
有机体,1.3268157196703588e-05,cwtl
上诉,1.3268157196703588e-05,cwtm
以求,1.3268157196703588e-05,cwtn
下山,1.3268157196703588e-05,cwto
熔点,1.3268157196703588e-05,cwtp
何等,1.3268157196703588e-05,cwtq
响亮,1.3268157196703588e-05,cwtr
一瞬间,1.3268157196703588e-05,cwts
器材,1.3268157196703588e-05,cwtt
搬运,1.3268157196703588e-05,cwtu
烈火,1.3268157196703588e-05,cwtv
亲密,1.3268157196703588e-05,cwtw
中农,1.3268157196703588e-05,cwtx
相距,1.3268157196703588e-05,cwty
给出,1.3268157196703588e-05,cwtz
油田,1.3268157196703588e-05,cwua
指头,1.3268157196703588e-05,cwub
当选,1.3268157196703588e-05,cwuc
创建,1.3268157196703588e-05,cwud
无聊,1.3268157196703588e-05,cwue
嫁给,1.3268157196703588e-05,cwuf
成因,1.3268157196703588e-05,cwug
寺,1.3268157196703588e-05,cwuh
罚款,1.3268157196703588e-05,cwui
沉积物,1.3268157196703588e-05,cwuj
艺术品,1.3268157196703588e-05,cwuk
察,1.3268157196703588e-05,cwul
条款,1.3268157196703588e-05,cwum
灾害,1.3268157196703588e-05,cwun
哭声,1.3268157196703588e-05,cwuo
陈述,1.3268157196703588e-05,cwup
夏克明,1.3268157196703588e-05,cwuq
田文中,1.3268157196703588e-05,cwur
能为,1.3268157196703588e-05,cwus
欣赏者,1.3268157196703588e-05,cwut
扩建,1.3268157196703588e-05,cwuu
罗马尼亚,1.3268157196703588e-05,cwuv
吻,1.3268157196703588e-05,cwuw
历程,1.3268157196703588e-05,cwux
过年,1.3268157196703588e-05,cwuy
光泽,1.3268157196703588e-05,cwuz
彭,1.3268157196703588e-05,cwva
犁,1.3268157196703588e-05,cwvb
埋头,1.3268157196703588e-05,cwvc
重建,1.3268157196703588e-05,cwvd
终究,1.3268157196703588e-05,cwve
夸大,1.3268157196703588e-05,cwvf
微米,1.3268157196703588e-05,cwvg
外科,1.3268157196703588e-05,cwvh
投机,1.3268157196703588e-05,cwvi
映,1.3268157196703588e-05,cwvj
摹仿,1.3268157196703588e-05,cwvk
生日,1.3268157196703588e-05,cwvl
逗,1.3268157196703588e-05,cwvm
坏事,1.3268157196703588e-05,cwvn
统称,1.3268157196703588e-05,cwvo
好朋友,1.3268157196703588e-05,cwvp
望见,1.3268157196703588e-05,cwvq
母体,1.3268157196703588e-05,cwvr
维修,1.3268157196703588e-05,cwvs
柄,1.3268157196703588e-05,cwvt
碰撞,1.3268157196703588e-05,cwvu
政治部,1.3268157196703588e-05,cwvv
制裁,1.3268157196703588e-05,cwvw
会谈,1.3268157196703588e-05,cwvx
针灸,1.3268157196703588e-05,cwvy
包干,1.3268157196703588e-05,cwvz
淋,1.3268157196703588e-05,cwwa
样儿,1.3268157196703588e-05,cwwb
伴奏,1.3268157196703588e-05,cwwc
风速,1.3268157196703588e-05,cwwd
表彰,1.3268157196703588e-05,cwwe
西风,1.3268157196703588e-05,cwwf
头痛,1.3268157196703588e-05,cwwg
掉下,1.3268157196703588e-05,cwwh
反面,1.3268157196703588e-05,cwwi
禁不住,1.3268157196703588e-05,cwwj
场地,1.3268157196703588e-05,cwwk
寂静,1.3268157196703588e-05,cwwl
光子,1.3268157196703588e-05,cwwm
陈二虎,1.3268157196703588e-05,cwwn
专利,1.3268157196703588e-05,cwwo
语境,1.3268157196703588e-05,cwwp
疑,1.3268157196703588e-05,cwwq
船只,1.3268157196703588e-05,cwwr
照耀,1.3268157196703588e-05,cwws
索性,1.3268157196703588e-05,cwwt
匪,1.3268157196703588e-05,cwwu
酝酿,1.3268157196703588e-05,cwwv
棺材,1.3268157196703588e-05,cwww
横向,1.3268157196703588e-05,cwwx
跟踪,1.3268157196703588e-05,cwwy
成虫,1.3268157196703588e-05,cwwz
全军,1.3268157196703588e-05,cwxa
林子,1.3268157196703588e-05,cwxb
参数,1.3268157196703588e-05,cwxc
廉价,1.3268157196703588e-05,cwxd
讲解,1.3268157196703588e-05,cwxe
购销,1.3268157196703588e-05,cwxf
仓,1.3268157196703588e-05,cwxg
仰,1.3268157196703588e-05,cwxh
肩头,1.3268157196703588e-05,cwxi
打起,1.3268157196703588e-05,cwxj
落地,1.3268157196703588e-05,cwxk
人造卫星,1.3268157196703588e-05,cwxl
促成,1.3268157196703588e-05,cwxm
外商,1.3268157196703588e-05,cwxn
候,1.3268157196703588e-05,cwxo
极度,1.3268157196703588e-05,cwxp
叉,1.3268157196703588e-05,cwxq
升华,1.3268157196703588e-05,cwxr
唐朝,1.3268157196703588e-05,cwxs
调剂,1.3268157196703588e-05,cwxt
私营,1.3268157196703588e-05,cwxu
红楼梦,1.3268157196703588e-05,cwxv
山峰,1.3268157196703588e-05,cwxw
会员,1.3268157196703588e-05,cwxx
乘客,1.3268157196703588e-05,cwxy
坐到,1.3268157196703588e-05,cwxz
现今,1.3268157196703588e-05,cwya
夺得,1.3268157196703588e-05,cwyb
谁知道,1.3268157196703588e-05,cwyc
爱上,1.3268157196703588e-05,cwyd
脑海,1.3268157196703588e-05,cwye
稻谷,1.3268157196703588e-05,cwyf
极少数,1.3268157196703588e-05,cwyg
评选,1.3268157196703588e-05,cwyh
不甚,1.3268157196703588e-05,cwyi
进取,1.3268157196703588e-05,cwyj
布满,1.3268157196703588e-05,cwyk
捕捞,1.3268157196703588e-05,cwyl
贝多芬,1.3268157196703588e-05,cwym
消亡,1.3268157196703588e-05,cwyn
亚里士多德,1.3268157196703588e-05,cwyo
朱德,1.3268157196703588e-05,cwyp
亦即,1.3268157196703588e-05,cwyq
混淆,1.3268157196703588e-05,cwyr
风雪,1.3268157196703588e-05,cwys
冷笑,1.3268157196703588e-05,cwyt
航海,1.3268157196703588e-05,cwyu
祝,1.3268157196703588e-05,cwyv
敞开,1.3268157196703588e-05,cwyw
炸弹,1.3268157196703588e-05,cwyx
变法,1.3268157196703588e-05,cwyy
世上,1.3268157196703588e-05,cwyz
蜡,1.3268157196703588e-05,cwza
境地,1.3268157196703588e-05,cwzb
奴役,1.3268157196703588e-05,cwzc
预料,1.3268157196703588e-05,cwzd
国民政府,1.3268157196703588e-05,cwze
大寨,1.3268157196703588e-05,cwzf
附加,1.3268157196703588e-05,cwzg
深切,1.3268157196703588e-05,cwzh
容许,1.3268157196703588e-05,cwzi
曹志道,1.3268157196703588e-05,cwzj
生病,1.3268157196703588e-05,cwzk
证书,1.3268157196703588e-05,cwzl
大方,1.3268157196703588e-05,cwzm
亦可,1.3268157196703588e-05,cwzn
隋,1.3268157196703588e-05,cwzo
判,1.3268157196703588e-05,cwzp
清水,1.3268157196703588e-05,cwzq
一则,1.3268157196703588e-05,cwzr
陆军,1.3268157196703588e-05,cwzs
上海市,1.3268157196703588e-05,cwzt
老朋友,1.3268157196703588e-05,cwzu
路过,1.3268157196703588e-05,cwzv
调解,1.3268157196703588e-05,cwzw
康有为,1.3268157196703588e-05,cwzx
资产阶级革命,1.3268157196703588e-05,cwzy
外出,1.3268157196703588e-05,cwzz
岁,0.0003460777668806853,cxa
结合,0.0003471834466470772,cxb
部门,0.0003482891264134692,cxc
包括,0.00035271184547903706,cxd
下来,0.00035271184547903706,cxe
有的,0.00035381752524542905,cxf
知识,0.000354923205011821,cxg
具体,0.000354923205011821,cxh
放,0.000356028884778213,cxi
民族,0.00035713456454460497,cxj
一下,0.00035713456454460497,cxk
觉得,0.0003582402443109969,cxl
开,0.0003593459240773889,cxm
像,0.0003593459240773889,cxn
能力,0.0003593459240773889,cxo
坐,0.0003604516038437808,cxp
甚至,0.0003604516038437808,cxq
讲,0.0003604516038437808,cxr
参加,0.0003604516038437808,cxs
创造,0.0003615572836101728,cxt
引起,0.00036376864314295674,cxu
反映,0.00036487432290934873,cxv
于是,0.00036598000267574067,cxw
学,0.00036598000267574067,cxx
特点,0.00036708568244213266,cxy
为什么,0.00036708568244213266,cxz
一,0.009386115536901397,cy
环境,0.00036819136220852465,cza
找,0.00036819136220852465,czb
斗争,0.00036819136220852465,czc
市场,0.0003692970419749166,czd
衔,1.3268157196703588e-05,czea
凄凉,1.3268157196703588e-05,czeb
卧室,1.3268157196703588e-05,czec
金刚石,1.4373836963095554e-05,czed
分辨,1.4373836963095554e-05,czee
免疫,1.4373836963095554e-05,czef
蛋白,1.4373836963095554e-05,czeg
现出,1.4373836963095554e-05,czeh
新奇,1.4373836963095554e-05,czei
茶叶,1.4373836963095554e-05,czej
未知,1.4373836963095554e-05,czek
初次,1.4373836963095554e-05,czel
徘徊,1.4373836963095554e-05,czem
创伤,1.4373836963095554e-05,czen
语句,1.4373836963095554e-05,czeo
辞职,1.4373836963095554e-05,czep
星球,1.4373836963095554e-05,czeq
国有,1.4373836963095554e-05,czer
温度计,1.4373836963095554e-05,czes
移民,1.4373836963095554e-05,czet
刊登,1.4373836963095554e-05,czeu
适,1.4373836963095554e-05,czev
鞭,1.4373836963095554e-05,czew
美国人,1.4373836963095554e-05,czex
劳动日,1.4373836963095554e-05,czey
流泪,1.4373836963095554e-05,czez
十分,0.00037040272174130857,czf
基础,0.0003726140812740925,czg
长官,1.4373836963095554e-05,czha
忍耐,1.4373836963095554e-05,czhb
辽阔,1.4373836963095554e-05,czhc
呆呆,1.4373836963095554e-05,czhd
东欧,1.4373836963095554e-05,czhe
桂林,1.4373836963095554e-05,czhf
摇晃,1.4373836963095554e-05,czhg
心底,1.4373836963095554e-05,czhh
不正之风,1.4373836963095554e-05,czhi
先前,1.4373836963095554e-05,czhj
漆,1.4373836963095554e-05,czhk
中枢,1.4373836963095554e-05,czhl
惊喜,1.4373836963095554e-05,czhm
厌,1.4373836963095554e-05,czhn
胸部,1.4373836963095554e-05,czho
焦点,1.4373836963095554e-05,czhp
友人,1.4373836963095554e-05,czhq
散布,1.4373836963095554e-05,czhr
解答,1.4373836963095554e-05,czhs
抓起,1.4373836963095554e-05,czht
主编,1.4373836963095554e-05,czhu
所能,1.4373836963095554e-05,czhv
党委书记,1.4373836963095554e-05,czhw
十二月,1.4373836963095554e-05,czhx
上次,1.4373836963095554e-05,czhy
客观性,1.4373836963095554e-05,czhz
好听,1.4373836963095554e-05,czia
章程,1.4373836963095554e-05,czib
船头,1.4373836963095554e-05,czic
啃,1.4373836963095554e-05,czid
科学性,1.4373836963095554e-05,czie
想出,1.4373836963095554e-05,czif
光景,1.4373836963095554e-05,czig
偏见,1.4373836963095554e-05,czih
花钱,1.4373836963095554e-05,czii
生有,1.4373836963095554e-05,czij
水珠,1.4373836963095554e-05,czik
波浪,1.4373836963095554e-05,czil
演唱,1.4373836963095554e-05,czim
肝脏,1.4373836963095554e-05,czin
葫芦,1.4373836963095554e-05,czio
精细,1.4373836963095554e-05,czip
姊妹,1.4373836963095554e-05,cziq
有影响,1.4373836963095554e-05,czir
脊,1.4373836963095554e-05,czis
四化建设,1.4373836963095554e-05,czit
面包,1.4373836963095554e-05,cziu
据点,1.4373836963095554e-05,cziv
入侵,1.4373836963095554e-05,cziw
介质,1.4373836963095554e-05,czix
战时,1.4373836963095554e-05,cziy
全村,1.4373836963095554e-05,cziz
益,1.4373836963095554e-05,czja
一侧,1.4373836963095554e-05,czjb
余地,1.4373836963095554e-05,czjc
资产,1.4373836963095554e-05,czjd
氢氧化钠,1.4373836963095554e-05,czje
间隔,1.4373836963095554e-05,czjf
飞来,1.4373836963095554e-05,czjg
厂房,1.4373836963095554e-05,czjh
花生,1.4373836963095554e-05,czji
暂,1.4373836963095554e-05,czjj
只顾,1.4373836963095554e-05,czjk
美化,1.4373836963095554e-05,czjl
等候,1.4373836963095554e-05,czjm
渡,1.4373836963095554e-05,czjn
贫,1.4373836963095554e-05,czjo
声调,1.4373836963095554e-05,czjp
辨认,1.4373836963095554e-05,czjq
巴西,1.4373836963095554e-05,czjr
小船,1.4373836963095554e-05,czjs
蕴藏,1.4373836963095554e-05,czjt
电离,1.4373836963095554e-05,czju
法庭,1.4373836963095554e-05,czjv
缕,1.4373836963095554e-05,czjw
俗称,1.4373836963095554e-05,czjx
手脚,1.4373836963095554e-05,czjy
佩服,1.4373836963095554e-05,czjz
不全,1.4373836963095554e-05,czka
自豪,1.4373836963095554e-05,czkb
顾虑,1.4373836963095554e-05,czkc
外力,1.4373836963095554e-05,czkd
酋长,1.4373836963095554e-05,czke
味儿,1.4373836963095554e-05,czkf
解脱,1.4373836963095554e-05,czkg
沙滩,1.4373836963095554e-05,czkh
不光,1.4373836963095554e-05,czki
兄,1.4373836963095554e-05,czkj
开垦,1.4373836963095554e-05,czkk
听话,1.4373836963095554e-05,czkl
失掉,1.4373836963095554e-05,czkm
半夜,1.4373836963095554e-05,czkn
指明,1.4373836963095554e-05,czko
百分,1.4373836963095554e-05,czkp
旱,1.4373836963095554e-05,czkq
成正比,1.4373836963095554e-05,czkr
高等学校,1.4373836963095554e-05,czks
选定,1.4373836963095554e-05,czkt
报告文学,1.4373836963095554e-05,czku
威信,1.4373836963095554e-05,czkv
八百,1.4373836963095554e-05,czkw
识,1.4373836963095554e-05,czkx
怀抱,1.4373836963095554e-05,czky
自动化,1.4373836963095554e-05,czkz
乾隆,1.4373836963095554e-05,czla
关上,1.4373836963095554e-05,czlb
下乡,1.4373836963095554e-05,czlc
经济核算,1.4373836963095554e-05,czld
导管,1.4373836963095554e-05,czle
粤,1.4373836963095554e-05,czlf
离去,1.4373836963095554e-05,czlg
职员,1.4373836963095554e-05,czlh
急于,1.4373836963095554e-05,czli
当兵,1.4373836963095554e-05,czlj
一家人,1.4373836963095554e-05,czlk
值班,1.4373836963095554e-05,czll
自卫,1.4373836963095554e-05,czlm
伞,1.4373836963095554e-05,czln
排水,1.4373836963095554e-05,czlo
踏上,1.4373836963095554e-05,czlp
净化,1.4373836963095554e-05,czlq
暗中,1.4373836963095554e-05,czlr
其二,1.4373836963095554e-05,czls
文革,1.4373836963095554e-05,czlt
性情,1.4373836963095554e-05,czlu
一早,1.4373836963095554e-05,czlv
全心全意,1.4373836963095554e-05,czlw
事例,1.4373836963095554e-05,czlx
效,1.4373836963095554e-05,czly
年头,1.4373836963095554e-05,czlz
华侨,1.4373836963095554e-05,czma
编写,1.4373836963095554e-05,czmb
图书,1.4373836963095554e-05,czmc
高等教育,1.4373836963095554e-05,czmd
中美,1.4373836963095554e-05,czme
话筒,1.4373836963095554e-05,czmf
特殊性,1.4373836963095554e-05,czmg
胡适,1.4373836963095554e-05,czmh
天生,1.4373836963095554e-05,czmi
宽大,1.4373836963095554e-05,czmj
毒素,1.4373836963095554e-05,czmk
眼晴,1.4373836963095554e-05,czml
世代,1.4373836963095554e-05,czmm
隔离,1.4373836963095554e-05,czmn
甲烷,1.4373836963095554e-05,czmo
飞快,1.4373836963095554e-05,czmp
报纸上,1.4373836963095554e-05,czmq
胚胎,1.4373836963095554e-05,czmr
遗,1.4373836963095554e-05,czms
瘤,1.4373836963095554e-05,czmt
民主主义,1.4373836963095554e-05,czmu
素材,1.4373836963095554e-05,czmv
法学,1.4373836963095554e-05,czmw
多久,1.4373836963095554e-05,czmx
不平,1.4373836963095554e-05,czmy
安心,1.4373836963095554e-05,czmz
不理,1.4373836963095554e-05,czna
仁,1.4373836963095554e-05,cznb
生态系统,1.4373836963095554e-05,cznc
专业户,1.4373836963095554e-05,cznd
脓,1.4373836963095554e-05,czne
